,0,1
383,688,512
384,420,378
385,400,440
386,766,536
387,239,460
388,910,667
389,248,616
390,773,783
391,807,295
392,506,478
393,816,951
394,156,443
395,470,373
396,569,776
397,371,519
398,567,804
399,812,795
400,471,128
401,895,436
402,686,500
403,30,224
404,535,216
405,305,864
406,768,423
407,993,105
408,29,851
409,944,356
410,475,539
411,464,428
412,288,581
413,743,564
414,887,681
415,699,982
416,33,902
417,444,503
418,304,681
419,850,664
420,833,285
421,65,956
422,720,336
423,492,181
424,93,946
425,998,580
426,406,645
427,876,495
428,863,528
429,70,931
430,167,564
431,990,358
432,717,872
433,305,128
434,464,220
435,622,496
436,505,985
437,673,318
438,992,152
439,942,708
440,401,738
441,1000,773
442,760,602
443,110,102
444,780,951
445,438,760
446,398,520
447,356,748
448,302,337
449,362,653
450,32,356
451,661,184
452,948,938
453,544,390
454,618,354
455,923,259
456,481,876
457,934,845
458,174,423
459,464,797
460,227,864
461,854,881
462,301,643
463,414,618
464,426,312
465,930,329
466,118,354
467,683,696
468,854,145
469,357,548
470,239,821
471,796,54
472,243,581
473,431,703
474,496,46
475,313,201
476,115,533
477,332,455
478,866,66
479,38,10
480,806,47
481,842,464
482,708,347
483,632,166
484,548,288
485,580,97
486,224,485
487,110,532
488,432,73
489,3,448
490,193,798
491,242,84
492,895,464
493,496,353
494,899,861
495,132,608
496,195,102
497,222,191
498,333,625
499,323,822
500,889,255
501,91,966
502,506,711
503,147,593
504,340,957
505,988,233
506,313,189
507,605,9
508,430,488
509,738,22
510,465,436
511,310,721
512,324,250
513,935,293
514,611,336
515,168,217
516,611,349
517,115,897
518,723,369
519,534,146
520,803,627
521,370,419
522,304,519
523,693,653
524,445,387
525,923,964
526,632,943
527,115,143
528,515,251
529,976,867
530,589,940
531,642,344
532,708,152
533,273,209
534,109,459
535,659,32
536,519,710
537,732,898
538,319,963
539,740,899
540,53,607
541,461,452
542,876,83
543,395,429
544,551,292
545,856,355
546,461,765
547,250,78
548,98,561
549,748,787
550,957,84
551,18,576
552,442,972
553,775,354
554,304,233
555,673,659
556,961,242
557,3,36
558,233,536
559,125,542
560,503,540
561,196,312
562,368,888
563,856,691
564,289,703
565,840,959
566,304,891
567,333,688
568,224,497
569,817,314
570,259,929
571,983,575
572,152,64
573,297,950
574,951,391
575,472,313
576,555,768
577,12,151
578,496,459
579,714,988
580,722,163
581,101,47
582,801,865
583,861,947
584,399,922
585,850,782
586,399,955
587,834,237
588,896,699
589,614,205
590,830,490
591,447,660
592,751,345
593,885,381
594,227,586
595,892,411
596,443,788
597,242,60
598,828,78
599,271,349
600,800,830
601,954,348
602,651,559
603,998,616
604,429,83
605,481,787
606,59,736
607,838,775
608,672,908
609,414,677
610,495,340
611,386,288
612,265,536
613,574,909
614,51,24
615,616,874
616,357,111
617,549,187
618,858,53
619,601,527
620,940,543
621,28,250
622,681,868
623,204,744
624,665,19
625,125,350
626,613,431
627,973,391
628,732,27
629,844,92
630,101,196
631,524,791
632,586,854
633,170,652
634,897,349
635,891,687
636,785,673
637,924,691
638,923,617
639,590,239
640,422,197
641,664,701
642,652,11
643,505,255
644,10,424
645,248,123
646,201,88
647,161,760
648,392,946
649,315,274
650,240,777
651,983,643
652,154,752
653,848,192
654,725,653
655,724,807
656,966,654
657,375,66
658,944,14
659,658,358
660,982,611
661,942,983
662,507,755
663,130,926
664,736,572
665,720,999
666,683,908
667,96,244
668,413,502
669,425,98
670,873,921
671,221,160
672,569,966
673,811,686
674,94,742
675,375,189
676,467,539
677,387,707
678,938,396
679,784,670
680,968,827
681,769,945
682,338,603
683,480,128
684,142,688
685,341,700
686,2,509
687,927,956
688,250,979
689,525,922
690,536,957
691,63,263
692,564,772
693,296,997
694,482,20
695,889,551
696,723,394
697,772,996
698,924,709
699,233,856
700,36,644
701,471,581
702,771,161
703,527,177
704,745,436
705,383,310
706,790,71
707,995,72
708,996,33
709,829,802
710,94,932
711,4,886
712,133,674
713,675,236
714,405,719
715,695,577
716,210,414
717,57,116
718,255,811
719,225,450
720,937,402
721,68,293
722,92,446
723,664,859
724,962,790
725,977,12
726,730,441
727,46,249
728,360,397
729,206,178
730,816,76
731,172,23
732,683,225
733,560,185
734,6,613
735,374,835
736,813,364
737,247,615
738,269,170
739,814,372
740,373,791
741,737,503
742,364,122
743,866,894
744,144,404
745,29,668
746,222,935
747,864,123
748,3,291
749,876,467
750,256,756
751,792,581
752,806,737
753,867,868
754,407,543
755,700,715
756,609,243
757,278,571
758,27,183
759,590,597
760,499,378
761,474,386
762,243,222
763,736,146
764,686,934
765,681,671
766,150,774
767,322,741
768,958,363
769,788,119
770,386,307
771,810,13
772,340,956
773,393,11
774,204,283
775,169,546
776,817,13
777,456,566
778,60,280
779,548,265
780,77,306
781,955,144
782,296,978
783,175,133
784,103,216
785,477,49
786,647,881
787,251,387
788,352,979
789,502,780
790,975,733
791,573,541
792,691,100
793,347,474
794,130,366
795,377,982
796,361,272
797,647,842
798,110,685
799,785,579
800,946,90
801,521,238
802,615,411
803,827,698
804,620,908
805,59,204
806,139,231
807,844,762
808,367,534
809,769,455
810,446,588
811,93,592
812,842,16
813,221,946
814,675,730
815,985,971
816,586,503
817,518,767
818,684,987
819,275,880
820,265,164
821,573,979
822,260,220
823,846,137
824,948,312
825,556,688
826,980,165
827,133,97
828,740,962
829,441,642
830,140,801
831,744,384
832,118,920
833,743,468
834,613,566
835,722,651
836,160,368
837,414,890
838,84,975
839,472,541
840,258,260
841,539,762
842,341,281
843,828,646
844,347,813
845,936,587
846,173,301
847,181,851
848,377,270
849,163,390
850,304,328
851,283,809
852,369,153
853,117,481
854,560,983
855,488,165
856,679,929
857,651,32
858,301,24
859,10,980
860,887,329
861,810,689
862,229,258
863,682,94
864,426,434
865,720,198
866,378,113
867,557,555
868,418,114
869,23,796
870,450,909
871,528,203
872,483,117
873,223,991
874,55,985
875,303,278
876,1000,598
877,258,55
878,413,405
879,454,533
880,337,861
881,326,780
882,110,156
883,198,349
884,827,441
885,754,8
886,525,380
887,37,806
888,208,565
889,848,515
890,733,218
891,851,23
892,229,990
893,727,700
894,922,76
895,538,762
896,320,573
897,221,884
898,603,216
899,33,147
900,540,468
901,775,48
902,621,406
903,873,45
904,242,471
905,169,71
906,287,377
907,472,573
908,636,677
909,224,949
910,584,211
911,780,221
912,578,113
913,844,82
914,569,564
915,24,336
916,826,463
917,998,426
918,757,989
919,47,582
920,421,927
921,120,378
922,558,224
923,13,517
924,408,955
925,391,411
926,416,553
927,587,67
928,749,282
929,106,576
930,622,599
931,346,896
932,94,613
933,665,600
934,146,325
935,337,268
936,722,158
937,45,153
938,872,179
939,510,543
940,675,836
941,837,91
942,981,237
943,535,526
944,16,611
945,358,271
946,420,940
947,245,874
948,387,802
949,907,587
950,838,80
951,289,817
952,77,934
953,820,115
954,871,158
955,726,86
956,546,419
957,191,633
958,414,529
959,669,600
960,407,159
961,101,59
962,429,143
963,810,920
964,521,675
965,503,933
966,82,548
967,285,394
968,679,799
969,262,935
970,704,761
971,237,262
972,499,483
973,308,712
974,654,763
975,78,603
976,771,4
977,413,208
978,294,504
979,62,319
980,737,487
981,829,44
982,412,191
983,415,774
984,132,284
985,242,418
986,213,17
987,310,559
988,171,969
989,278,724
990,927,75
991,293,666
992,270,211
993,342,282
994,846,237
995,938,244
996,558,614
997,444,655
998,601,795
999,859,890
