,0,1
545,6850,6434
546,4533,1158
547,4058,8119
548,4735,8085
549,1673,1790
550,7949,485
551,350,6159
552,8107,3031
553,8031,3302
554,264,9927
555,1555,496
556,6774,5513
557,8916,3456
558,4003,8773
559,7724,1037
560,9079,788
561,4298,2683
562,276,3861
563,3100,9330
564,1758,7644
565,3534,9897
566,2950,9506
567,7032,3529
568,4905,1577
569,1224,5026
570,6422,2781
571,1706,4351
572,3043,2856
573,9936,2013
574,2001,1071
575,3312,8614
576,2937,2020
577,129,1408
578,5531,9367
579,8639,919
580,3731,2964
581,4035,6828
582,7819,2283
583,8304,2386
584,3395,9137
585,6500,2723
586,9667,9117
587,7013,9470
588,1720,3337
589,1453,8740
590,4192,9172
591,2789,4021
592,6428,782
593,547,4092
594,4773,3686
595,7028,2908
596,8321,2968
597,4261,2247
598,1123,9945
599,3537,8134
600,9164,3513
601,8857,4750
602,6088,3775
603,8093,6776
604,5587,5209
605,6822,1722
606,6766,9028
607,9311,802
608,5145,3429
609,2330,1961
610,1397,5001
611,8006,9847
612,9488,477
613,9791,5921
614,8651,5006
615,1237,4637
616,3280,4864
617,1362,4376
618,2269,2258
619,5371,3637
620,2301,4058
621,4274,5369
622,3445,3593
623,8743,1137
624,7650,3971
625,5646,5963
626,2985,1472
627,5717,1320
628,3280,9600
629,8908,4815
630,668,2143
631,1470,208
632,3870,4548
633,9993,1882
634,5709,4000
635,6861,7548
636,1580,502
637,6422,7970
638,3327,2829
639,5043,8320
640,9498,1417
641,9707,6597
642,3488,3931
643,2699,8729
644,5407,613
645,8434,6865
646,6175,5310
647,5070,3065
648,1337,8636
649,3451,5295
650,406,2716
651,4739,7052
652,9068,7493
653,7988,885
654,5280,2958
655,8039,6188
656,7748,4606
657,5755,6128
658,3133,8436
659,3658,1136
660,9547,9263
661,2981,5775
662,3662,7262
663,4170,7620
664,4988,3512
665,751,4329
666,7567,5320
667,2401,6742
668,7004,4406
669,3967,4514
670,1823,3043
671,5696,9973
672,7713,6513
673,1329,3464
674,5232,2505
675,6282,1020
676,6703,3720
677,2973,2471
678,8470,9694
679,7677,9295
680,1558,2954
681,9289,604
682,1380,7613
683,6647,5763
684,8973,2640
685,236,909
686,3752,6213
687,853,5514
688,4062,8142
689,5166,6130
690,2965,4450
691,5297,3075
692,6871,8493
693,5342,366
694,5638,9961
695,8290,2651
696,3022,1772
697,5290,5800
698,9262,2166
699,1817,4271
700,5362,8308
701,2179,4917
702,8654,2122
703,8602,3078
704,5589,6069
705,7699,5885
706,7318,6827
707,6402,7690
708,3191,1687
709,8481,5949
710,1426,652
711,2416,1152
712,972,4454
713,8723,8057
714,4180,9138
715,2664,3227
716,6249,1717
717,2245,5368
718,2129,3941
719,198,3768
720,2016,5418
721,935,8426
722,4708,9343
723,5613,9738
724,5684,788
725,4037,7562
726,3569,6589
727,9201,8592
728,4062,6634
729,7336,662
730,997,5355
731,2730,1069
732,7432,8598
733,462,3566
734,2385,9381
735,5054,5082
736,4781,2852
737,4010,4239
738,1477,2262
739,8078,5292
740,535,5351
741,8757,1416
742,9629,9854
743,9332,7513
744,8138,6556
745,5425,2726
746,1144,6924
747,9995,9069
748,4913,3194
749,5459,9197
750,7987,9860
751,4861,7878
752,728,9988
753,7854,7494
754,6293,157
755,1220,6352
756,2567,4542
757,7886,2825
758,6222,7803
759,819,6893
760,6262,8528
761,2191,7954
762,5054,1856
763,9792,6665
764,6284,7459
765,9493,8132
766,7712,1266
767,8608,8402
768,2313,4661
769,6839,5776
770,415,2413
771,579,4753
772,1015,9564
773,2195,255
774,5036,5299
775,3408,302
776,4972,9416
777,5885,1005
778,2713,3813
779,1604,7111
780,6234,8418
781,9208,3945
782,1219,1703
783,811,1238
784,537,2981
785,1060,1350
786,9234,8835
787,3441,4288
788,4791,9215
789,4092,9846
790,9270,2729
791,1294,7662
792,3601,826
793,444,6128
794,8451,2796
795,4366,3163
796,5874,4136
797,7833,1151
798,437,8472
799,9212,9618
800,553,891
801,683,9378
802,5870,2927
803,5622,9766
804,6613,8776
805,295,6403
806,1652,4280
807,3129,4847
808,2210,1906
809,6669,2857
810,571,5054
811,5612,9090
812,9325,3654
813,6993,4314
814,7615,6161
815,9318,7538
816,1010,2282
817,7874,5918
818,8639,8064
819,1620,4938
820,2656,3433
821,9093,946
822,4029,8356
823,716,1727
824,1646,5887
825,39,4486
826,6575,8138
827,3271,8787
828,3176,5749
829,7938,5714
830,8924,5617
831,5962,9578
832,3893,7010
833,2473,832
834,6003,5698
835,5987,634
836,5096,5691
837,6643,5031
838,4471,8613
839,8680,6766
840,7046,1170
841,2693,9352
842,7565,7561
843,8752,5299
844,9607,9323
845,6606,2508
846,5937,3466
847,1858,5778
848,5690,8259
849,4783,8738
850,1572,2129
851,6369,7133
852,4802,4671
853,688,704
854,6295,5964
855,3817,7966
856,9467,9509
857,2482,2004
858,3181,8259
859,1679,1298
860,7067,5817
861,4039,6539
862,3877,5133
863,4599,1236
864,675,1571
865,6128,9778
866,9536,8266
867,5852,741
868,5714,4540
869,5378,2934
870,417,5223
871,4010,5271
872,839,7340
873,4579,564
874,1078,2511
875,6603,7004
876,2952,6706
877,9928,335
878,980,3803
879,1881,6682
880,5912,212
881,8552,7757
882,8557,2733
883,9299,8709
884,3484,1811
885,6138,8242
886,5827,9933
887,2916,4014
888,4744,7764
889,9811,9230
890,8601,5977
891,9462,8731
892,6314,4856
893,1318,5994
894,3636,310
895,199,3258
896,2369,9789
897,4266,9199
898,547,5621
899,421,7348
900,3842,2014
901,7981,1645
902,941,7110
903,8749,500
904,4424,9122
905,3836,3451
906,6691,185
907,1156,2021
908,1359,2695
909,6325,4779
910,6439,3769
911,6871,3507
912,9974,4351
913,3032,944
914,2049,2907
915,4885,3731
916,8785,5013
917,1649,3533
918,3033,9459
919,6269,3348
920,9994,8816
921,4202,9682
922,1892,6122
923,5843,8712
924,5373,8015
925,6612,6315
926,3512,4971
927,6470,2757
928,8123,1445
929,8011,3218
930,8957,6134
931,1251,8465
932,676,9189
933,3290,3918
934,369,8225
935,9006,6312
936,3063,4697
937,3427,112
938,8963,6583
939,783,877
940,4878,2862
941,5073,9098
942,95,1917
943,9855,8780
944,3433,3114
945,2404,8937
946,8221,8203
947,3709,7338
948,749,8046
949,4803,8487
950,4798,6410
951,4491,4356
952,6388,4338
953,6190,6138
954,7810,567
955,9876,4667
956,2457,4020
957,7706,9911
958,7917,7036
959,786,5871
960,2818,7483
961,1817,3855
962,5907,219
963,6092,1506
964,6594,3635
965,4535,7499
966,283,7989
967,8601,8004
968,7510,1928
969,6837,2779
970,4824,8869
971,1229,9868
972,1841,7592
973,1048,2963
974,6570,1320
975,2590,5003
976,6347,286
977,8262,7719
978,5682,6868
979,28,4214
980,3759,7402
981,1118,460
982,8555,799
983,8385,9351
984,9060,931
985,5130,3317
986,85,1465
987,7933,9589
988,4,3744
989,6934,8813
990,9495,4776
991,5668,6650
992,8296,4121
993,488,9645
994,1290,8403
995,9340,2304
996,7533,6703
997,6553,8812
998,8961,8650
999,9013,225
